219840,42
219840,38
220320,42
220800,42
220800,36
221280,42
221760,42
221760,38
222240,42
222720,36
223200,42
223680,42
223680,38
224160,42
224640,42
224640,36
225120,42
225600,42
225600,38
226080,42
226560,36
227040,42
227520,42
227520,38
228000,42
228480,42
228480,36
228960,42
229440,42
229440,38
229920,42
230400,36
230880,36
231360,42
231360,36
231840,36
232320,42
232320,36
232800,36
233280,42
233280,38
234240,57
235200,36
235680,38
235680,36
236640,36
237120,38
237120,36
237600,36
238080,57
239040,36
239520,38
239520,36
240480,36
240960,38
240960,36
241440,36
241920,57
242880,36
243360,38
243360,36
244320,36
244800,38
244800,36
245280,36
246720,36
247200,38
247680,57
248640,36
